onset	duration	Condition Name
24.321	1	Deviant 3.0
35.744	1	Catch - Catch
50.034	1	Deviant 9.0
62.9	1	Deviant 5.0
72.913	1	Catch - Catch
81.467	1	Deviant 3.0
95.758	1	Deviant 12.0
108.623	1	Catch - Catch
120.079	1	Deviant 4.0
130.059	1	Deviant 6.0
141.465	1	Deviant 12.0
155.756	1	Catch - Catch
168.621	1	Deviant 9.0
178.602	1	Deviant 6.0
187.189	1	Deviant 8.0
200.054	1	Deviant 3.0
208.659	1	Deviant 4.0
222.949	1	Catch - Catch
234.405	1	Deviant 5.0
244.419	1	Deviant 12.0
258.709	1	Catch - Catch
270.149	1	Deviant 8.0
278.703	1	Deviant 6.0
288.683	1	Deviant 5.0
301.515	1	Deviant 8.0
311.529	1	Catch - Catch
322.935	1	Deviant 9.0
337.192	1	Deviant 6.0
345.747	1	Deviant 4.0
358.612	1	Catch - Catch
